05-26||||||||||Apostles Carpus and Alphæus of the Seventy (1st C). Translation of the relics (1534) of New Martyr George of Kratovo and Sofia (1515). Holy Martyrs Abercius and Helen, children of the Apostle Alphaeus (1st C). St. John Psichaita the Confessor of Constantinople (8th C). Saint Euthymius of Athos, the Translator (1028). New Martyr Alexander of Thessalonica, who suffered at Smyrna (1794).|St. Augustine of Canterbury, Evangelizer of England (c.605). St. Oduvald, abbot of Melrose (698). St. Dyfan of Merthyr Dyfan (2nd C.) SS Damian and Fugatius, missionaries to Britain (2nd C). St. Becan, hermit near Cork (6th C).
05-27||||||||||Hieromartyrs Helladius and Therapon, bishop of Sardis (3rd C). St. John the Russian, Confessor, whose relics are on the island of Euboea (1730). Virgin-Martyr Theodora and Martyr Didymus the Soldier of Alexandria (304). The Uncovering of the relics of Nilus the Younger, stylite of the Seliger Lake. Holy Martyr Alypios.|St.Bede the Venerable (735). St. Melangell, Virgin-hermitess of Wales (6th C).
05-28||||||||||Hieromartyr Eutychius, bishop of Melitene (1st C). St. Nicetas, bishop of Chalcedon (9th C). St. Germanus (Germain), bishop of Paris (576). St. Ignatius, bishop and Wonderworker of Rostov (1288). Holy Martyrs Heliconidos and Daphne of Thessalonica (244).|
05-29||||||||||Virgin-Martyr Theodosia of Tyre (308). Virgin-martyr Theodosia of Constantinople (730). New Martyr Andrew of Chios (1465). New Martyr Andrew and John (Nannus) at Smyrna (1802). Blessed Constantine XI, last Emperor of Constantinople (The New Rome), martyred by the Turks (1453). Repose of Blessed John of Ustiug, fool-for-Christ (1494).|
05-30||||||||||St. Isaac, founder of the Dalmatian monastery at Constantinople (383). St. Emilia and her husband St. Basil the Elder (4th C), parents of SS Macrina the Younger, Basil the Great and Gregory of Nyssa. St. Macrina the Elder (4th C), grandmother of St. Basil the Great. St. Hubert of Maastricht (727). St. James, monk of the Galich Monastery (15th C). Holy Martys Natalius and Barlaam of Caesarea in Cappadocia (304).|St. Walstan of Bawburgh, confessor (1016).
05-31||||||||||Disciple of the Seventy, Hermas (1st C). Holy Martyrs Eusebius and Haralambos. Holy Martyr Philosophus at Alexandria (252). Holy Martyr Hermias at Comana (2nd C). Holy Martyr Marus the Magician who was converted on witnessing the Martyrdom of Hermias.|SS. Winnow, Mancus and Myrbad, missionaries in Cornwall (6th C).
06-01||||||||||Holy Martyr Justin the Philosopher and those with him at Rome (166). St. Agapitus, Unmercenary Physician of the Kiev Caves (1095). Holy Martyr Pyrrhus the Virgin. Holy Martyr Thespesius of Cappadocia (230).|St. Ronan the Silent. Holy martyr Wistan of Evesham (850). Holy martyr Wite (Candida) of Dorset.
06-02||||||||||St. Nicephorus the Confessor, patriarch of Constantinople (828). Great Martyr John the New of Sochi, who suffered at Belgrade (1332). Hieromartyr Erasmus (Elmo) of Ochrid and 20,000 Martyrs with him (309). Hieromartyr Photinus, bishop of Lyons and his companion Holy Martyr Blandina (177).|St. Odo the Good, 22nd archbishop of Canterbury (959). St. Adalgis (c.686). St. Bodfan (7th C).
06-03||||||||||Holy Martyr Lucillian and those with him at Byzantium (270). Venerable Athanasius, the Wonderworker of Cilicia. St. Clotilde, Queen of the Franks (545). St. Hiera, widow, of Mesopotamia (312). Translation of the relics of the slain Crown Prince Demetrius of Moscow (1591).|St. Kevin, abbot of Glendalough (618). St. Glunshallaich (7th C). St. Cronan (617).
06-04|Saint Metrophanes, 1st patriarch of Constantinople (326)|3|Hebrews 7:26-8:2|John 10:1-9|1||1|1||SS Mary and Martha, sisters of the Righteous Lazarus (1st C).|St. Nennoc of Brecknock (467). St. Petroc, abbot of Padstow (6th C). St. Breaca of Hayle (6th C). St. Berriona the Recluse (6th C). SS Croidan, Medan and Degan, companions of St. Petroc. St. Gonand, Missionary. St. Cronan the Tanner (617). St. Edfrith, bishop of Lindisfarne (721).
06-05||||||||||Hieromartyr Dorotheus, bishop of Tyre (361). Holy Martyrs Marcian, Nicander, Hyperechius, Apollonius, Leonides, Arius, Gorgias, Selenias, Irene, and Pambo, of Egypt (305-311). Holy Martyrs Christopher and Conon of Rome (3rd C). St. Theodore the Wonderworker, Hermit of the Jordan (583). Abba Dorotheus of Palestine (620).|Hieromartyr Boniface (Wynfrith) of Crediton, Apostle of Germany (754). SS Waccar, Gundekar, Elleher, Hathawulf and Companions, monks martyred with St. Boniface. Holy Martyr Eoban, companion of SS Willibrord and Boniface (754). St. Adalar (Adalher) (755). St. Tudno (6th C).
06-06||||||||||St. Hilarion the New, abbot of the Dalmatian monastery (845). St. Bessarion the Wonderworker, of Egypt (466). Venerable Attalus the Wonderworker. St. Jonah, bishop of Perm (1470). Virgin Martyrs Archelais, Thecla, and Susanna, beheaded at Salerno (293). The Five virgins of Caesarea in Palestine: Martha, Mary, Cyria, Valeria, and Marcia.|St. Eigrad of Anglesey (6th C). St. Cocca. St. Gudwall (6th C). St. Jarlath, bishop of Tuam (c.550).
06-07||||||||||Hieromartyr Theodotus, bishop of Ancyra (303). St. Panagis of Cephalonia. Hieromartyr Marcellinus, pope of Rome (304) and with him the Holy Martyrs Claudius, Cyrinus and Antoninus (304). Hieromartyr Marcellus, pope of Rome, and those with him (309). Holy Martyrs Cyriaca, Caleria, and Mary, of Caesarea in Palestine (304). Martyr Zenais of Caesarea in Palestine. St. Sebastiana the Wonderworker (c.3rd C).|St. Colman, bishop of Dromore (6th C). St. Meriadoc the Wonderworker, archbishop (7th C).
06-08||||||||||Translation of the relics of the Great Martyr Theodore Stratelates (‘the General’) (319). St. Zosimas, monk, of Phoenicia (6th C). St. Atre of Nitria. St. Ephraim, patriarch of Antioch (545). St. Melania the Elder, of Palladius’ Lausiac History. Holy Martyrs Nicander and Calliope. New Martyrs Anastasius & Theophanes at Constantinople (1559).|St. Bron, bishop of Cassel-Irra (c.511). St. Levan (6th C). St. Muirchu (7th C). St. Syra (7th C).
06-09||||||||||St. Cyril, archbishop of Alexandria (444). St. Pelagia and the three Virgin-Martyrs of Chios. St. Cyril of the White Lake (Byelozersk) (1427). The five nuns beheaded in Persia: Martyrs Thecla, Mariamne, Martha, Mary, and Enmatha (346). St. Alexander, abbot of Kushta, Vologda (1439).|St. Columba (Columcille) of Iona, Enlightener of Scotland (597). St. Baithene of Tiree (600). St. Cummian (8th C).
06-10||||||||||Holy Martyr Alexander and Virgin-Martyr Antonina at Constantinople (c.313). St. Pansemne, the former harlot, of Antioch (369). St. Theophanes, monk, of Antioch (363). Hieromartyr Timothy, bishop of Prusa (362). St. John, metropolitan and Wonderworker of Tobolsk (1715).|St. Illadan, bishop of Rathlihen (6th C). St. Ithamar, 1st English bishop of Rochester (c.656).
06-11|Holy Apostles Bartholomew and Barnabas (1st C)|4|Acts 11:19-30|Luke 10:16-21|||1|||Commemoration of the appearance of the Archangel Gabriel to a monk at Mt. Athos, and the revelation of the hymn, "It is Truly Meet" ("Axion Estin") (980). Hieromartyr Metrophanes, the first Chinese priest, and the Chinese New Martyrs of the Boxer Uprising, at Peking and other places (1900).|St. Blitharius (7th C). St. Herebald (8th C). St. Tochumra of Kilmore.
06-12||||||||||St. Onuphrius the Great (4th C). St. Peter of Mt. Athos (734). St. Arsenius, abbot of Konevits (1447). Holy Martyr Antonina of Nicea (305). St. John the Soldier of Egypt (7th C). Russian New Martyr Onuphrius, bishop (1938) and his co-sufferers Hieromartyrs Anthony, Barsanuphius and Joseph (1937), and Hierarch Alexander of Kharkov.|St. Ternan, missionary abbot & bishop of Culross (5th C).
06-13||||||||||Holy Martyr Aquilina of Byblos in Syria (293). St. Triphyllios, bishop of Leucosia (Nicosia) in Cyprus (370). Holy Martyr Diodorus of Homs who was crucified. St. Antipater, bishop of Bostra in Arabia. St. Eulogius, patriarch of Antioch.|St. Damhnade of Cavan.
06-14||||||||||Righteous Prophet Elisha (9th C BC). St. Methodius the Confessor, patriarch of Constantinople (847). Hieromartyr Cyril, bishop of Gortyna in Crete (4th C). Venerable Niphon, monk of Kapsokalyvia, Mt. Athos (1330).|St. Dogmael (5th C). St. Nennus, abbot of Arran (7th C). St. Ciaran, abbot of Bellach-Duin (870). St. Psalmodius (c.690).
06-15||||||||||Righteous Prophet Amos (8th C BC). Apostles Achaikos, Stephen and Fourtunatos of the Seventy (1st C). Venerable Jerome of Stridonium (420). Blessed Augustine, bishop of Hippo (430), and his mother Monica (387). Blessed Lazarus, prince of Serbia (1389). St. Jonas, Metropolitan of Moscow and Wonderworker of All Russia (1461).|St. Trillo of Gwynedd, companion of St. Cadfan (5th C). St. Vouga the Hermit (6th C). St. Edburgh of Winchester (960).
06-16||||||||||St. Tychon the Wonderworker, bishop of Amathus in Cyprus (425). The Forty Martyrs of Rome (62). St. Tikhon of Lukhov (1503). St. Mark the Just of Apollonia, nephew of the Apostle Barnabas (1st C). St. Tikhon of Medynsk and Kaluzh (1492).|St. Cettin, bishop (5th C). St. Colman McRoi, abbot of Reachrain (5th C). St. Curig, bishop of Llanbadarn (6th C). St. Ismael, disciple of St. Teilo (6th C).
06-17||||||||||Holy Martyr Isaurus, and those with him at Athens (4th C). Holy Martyrs Manuel, Sabel and Ishmael of Persia (362). Venerable Joseph and Pior, disciples of St. Anthony the Great (4th C). St. Aëtius the Eunuch, Enlightener of Ethiopia, baptized by the Apostle Philip (1st C). Holy Martyr Shalva of Akhaltsikhe, Georgia (1227).|St. Nectan of Hartland, martyr (6th C). St. Botolph, abbot and confessor, of Boston, and his brother St. Adolph (680). St. Molling, abbot of Aghacainid (697). St. Briavel, hermit (6th C).
06-18||||||||||Holy Martyr Leontius, and with him Martyrs Hypatius and Theodulus, at Tripoli in Syria (73). St. Leontius the Hagiorite of Dionysiou monastery, Mt. Athos (1605).|
06-19|Holy Apostle Jude (Thaddeus), the brother of the Lord (c.80)|5|Jude 1:1-25|John 14:21-24||||||Holy Myrrh-bearer Mary, mother of the Apostle James (1st C). Holy Martyr Zosimas the Soldier at Antioch in Pisidia (2nd C). St. Paisius the Great of Egypt and St. Zenon (5th C). St. John the Solitary of Jerusalem (6th C). All Saints of Russia. All Saints of Mount Athos.|
06-20||||||||||Hieromartyr Methodius, bishop of Patara (312). Holy Martyrs Inna, Pinna, and Rimma, disciples of Apostle Andrew in Scythia (2nd C). Blessed Prince Gleb Andreevich (1175). Venerable Kallistos (Xanthopoulos), patriarch of Constantinople (1363). Venerable Nahum of Ochrid (910). St. Nicholas Cabasilas (1371).|St. Govan of Dyfed (6th C). St. Edburgh of Castor, Virgin (7th C).
06-21||||||||||Hieromartyr Terence, bishop of Iconium (1st C). Holy Martyr Julian of Tarsus in Cilicia (305). New Martyr Nicetas of Nisyros, near Rhodes (1732).|St. Mewan (617). St. Corbmac, abbot of Durrow (590). St. Engelmund, abbot and missionary (c.739).
06-22||||||||||Hieromartyr Eusebius, bishop of Samosata (380). Holy Martyrs Zenon and his servant Zenas, of Philadelphia (303). St. Paulinus, bishop of Nola (431). St. Anastasia of Serbia, mother of St. Sava (1200).|St. Alban, Protomartyr of Britain (c.303). St. Aaron the Hermit (c.552).
06-23||||||||||Virgin-martyr Agrippina of Rome and those with her (260). Holy Martyrs Eustochius, Gaius, Probus, Lollius, and Urban, of Ancyra (4th C). Venerable Barbaros Pentapolites. Translation of the relics of St. Herman, archbishop of Kazan (1567).|St. Etheldreda (Audrey), foundress of Ely Abbey, Virgin (679). St. Mochaoi, abbot of Nendrum (498).
06-24|The Nativity of the Holy, Glorious, Prophet, Forerunner and Baptist John|3|Romans 13:11-14:4|Luke 1:1-25, 57-68, 76, 80|1|1|1|1||Synaxis of the Righteous Zachariah and Elizabeth. New Martyr Panagiotis of Caesarea in Cappadocia (1765). St. Athanasius of Paros (1813).|St. Germoc of Cornwall (6th C). St. Rumold of Malines (c.7th C).
06-25|||||||||Leavetaking of The Nativity of the Forerunner|Virgin-Martyr Febronia of Nisibis (304). St. Prosper of Aquitaine (4th C). New Martyr George of Attalia (1823). New Martyr Procopius of Iveron and Mt. Athos, who suffered at Smyrna (1810). Venerable Dionysios of Koreseos, founder of Dionysiou monastery on Athos. Venerable Dometios, abbot of Dionysiou monastery on Athos. SS Peter and Febronia (tonsured David and Euphrosyne), Wonderworkers of Murom (1228).|St. Seleva (Selyf), Hermit (6th C). St. Moluag, Missionary (592). St. Adalbert of Egmond, archdeacon and missionary (c.750). Holy Martyr Cyneburgh of Gloucester.
06-26||||||||||St. David of Thessalonica (c.540). St. John, bishop of the Goths in the Crimea (8th C). New Martyr David of St. Anne’s Skete, martyred in Thessalonica (1813). Appearance of the Tikhvin Icon of the Most Holy Theotokos (1388).|Translation of the relics of St. Brannock of Braunton. St. Corbican (8th C).
06-27||||||||||St. Joanna the Myrrhbearer (1st C). St. Sampson the Hospitable of Constantinople (c.530). Hieromartyr Pierius, presbyter of Antioch. Holy Martyr Anectus of Caesarea in Cappadocia. Venerable Luke the Hermit (10th C).|
06-28||||||||||Translation of the relics of the Holy and Wonderworking Unmercenaries Cyrus and John (412). Holy Martyrs Pappias and Paul (c.303). Icon of the Most Holy Theotokos "Of the Three Hands" (8th C). St. Paul the physician of Corinth (7th C). SS Sergius and Herman (964), abbots of Valaam.|St. Austell of Cornwall (6th C). St. Crummine, bishop of Lackan (5th C).
06-29|The Holy, Glorious, All-Praised Leaders of the Apostles, Peter and Paul|3|2 Corinthians 11:21-12:9|Matthew 16:13-19|1|1|1|1||St. Mary, the mother of John-Mark, nephew of Apostle Barnabas, at Jersusalem (1st C).|St. Æthelwine (Elwin), bishop of Lindsey (8th C). St. Cocha, abbess of Ross-Benchuir (6th C). SS. Salome and Judith (9th C).
06-30|Synaxis of the Holy, Glorious, and All-praised Twelve Apostles: Peter, Andrew, James and John the sons of Zebedee, Philip, Bartholomew, Thomas, Matthew, James the son of Alphæus, Jude the brother of James, Simon Zelotes, and Matthias|4|1 Corinthians 4:9-16|Matthew 9:36-10:8|1|1|1||Leavetaking of the Chief Apostles Peter and Paul|The Protomartyrs of Rome who suffered under Nero (64). New Martyr Michael (Paknanas) the gardener, of Athens (1770).|St. Eurgain, foundress of Cor-Eurgain in Wales, later called Llantwit (6th C).
07-01|Holy and Wonderworking Unmercenaries Cosmas and Damian, Martyrs at Rome (284)|K|1 Corinthians 12:27-13:8|Matthew 10:1, 5-8|1||1|1||New Martyr Constantine the Wonderworker of Cyprus and those with him. Translation of the relics of Venerable John of Rila from Tmovo to Rila (1470)|Holy Julius and Aaron, Protomartyrs of Wales (c.304). St. Servanus (Serf, Sair), Apostle of Western Fife (6th C). St. Lunaire (Leonorious), bishop. St. Cewydd of Anglesey (6th C). St. Juthware of Devon (7th C). St. Veep (Veepus, Veepy, Wimp, Wennapa), patron saint of St. Veep, Cornwall (6th C). St. Gwenyth of Cornwall (6th C).
07-02|Deposition of the Precious Robe of the Our Most Holy Lady, the Theotokos and Ever-Virgin Mary at Blachernae (5th C)|4|Hebrews 9:1-7|Luke 1:39-49, 56|1||1|||St. John Maximovitch, bishop of Shanghai and archbishop of San Francisco (1966) (19th June OS). St. Juvenal, patriarch of Jerusalem (c.458). The New Martyrs of Samothrace. St. Photius, metropolitan of Kiev (1430)|St. Eddogwy, bishop at Llandaff (c.615).
07-03||||||||||Holy Martyr Hyacinth and his companions Theodotus and Theodota at Caesarea in Cappadocia (108). St. Anatolius, archbishop of Constantinople (458). Monk-martyr Gerasimus the New of Carpenision (1812). Translation of the relics of Hieromartyr Philip, metropolitan of Moscow (1652). Venerable Joachim. St. Nicodemus, abbot of Kozha Lake (1640).|St. Germanus, bishop of the Isle of Man and Enlightener of Peel, nephew of St. Patrick of Ireland (5th C). St. Byblig of Caernarvon (5th C). St. Gunthiern the Hermit (c.500). St. Bladus, bishop of the Isle of Man. St. Cillene, abbot of Iona (c.752). St. Guthagon of Ireland, hermit in Belgium (8th C).
07-04||||||||||St. Andrew the Hymnographer, archbishop of Crete and author of the Great Canon (726). St. Martha, mother of St. Simeon Stylites the Younger (554). Hieromartyr Theodore, bishop of Cyrene in Libya, and with him Martyrs Cyprilla, Aroa, and Lucia (310). Venerable Andrei Rublev, Iconographer (c.1430). Holy Royal Passionbearers of Russia: Tsar Nicholas II, Tsarina Alexandra, Crown Prince Alexis, and Grand-Duchesses Olga, Tatiana, Maria, and Anastasia and those martyred with them (1918).|St. Finbar, abbot of Innis Doimlile (6th C).
07-05|Saint Athanasius, Founder of the Great Lavra on Mt Athos, and his six disciples (1003) & Saint Lampadus the Wonderworker, monk, of Hirenopolis (10th C)|3|Galatians 5:22-6:2|Luke 6:17-23|1||1|||New Martyr Cyprian of Koutloumousiou Monastery, Mt Athos (1679). Uncovering of the relics (1422) of St. Sergius of Radonezh (1392). Synaxis of the 23 martyrs of Lesbos. Holy New Martyrs Grand-Duchess Elizabeth and Nun Barbara (1918).|St. Fragan and his wife St. Gwen (5th C). St. Modwenna of Burton, anchoress (7th C). St. Edana, anchoress of the Boyle and Shannon. St. Erfyl of Llanerfyl. SS Probus and Grace of Tressilian.
07-06||||||||||St. Sisoes the Great of Egypt (429). Apostles Archippus, Philemon, and Onesimus of the Seventy. Virgin-Martyr Lucy and Martyr Rixius and those with them at Rome (301). New monk-martyr Cyril of Hilandar, Mt. Athos, who suffered at Thessalonica (1566).|St. Sexburga, abbess of Ely (c.700). St. Monenna the "daughter of Elijah", Virgin, abbess, Foundress of Killeevy (517). Virgin-Martyr Noyala (5th C).
07-07|Great Martyr Kyriaki of Nicomedia (4th C)||Galatians 3:23-4:5|Matthew 15:21-28|1||1|1||Venerable Thomas of Mt. Maleon (10th C). St. Acacius of Sinai (6th C) Hieromartyr Evangelus, bishop of Tomi in Rumania. St. Eudoxia, in monasticism Euphrosyne, Grand Duchess of Moscow (1407). Holy New-martyr Polycarp. St. Prosper of Aquitaine (436).|St. Hedda, bishop of the West Saxons (705). St. Illtyd of Wales (505). St. Ethelburga (c.664). St. Willibald of Hampshire, bishop of Eichstatt (786). St. Maelruin of Tallaght (792). SS Medran and Odran, disciples of St. Kieran of Saghir (6th C). St. Palladius of Rome, missionary in Ireland and Scotland (5th C).
07-08|Holy Great Martyr Procopius of Caesarea in Palestine|4|1 Timothy 4:9-15|Luke 6:17-19,9:1-3,10:16-21|||1|||With Procopius of Caesarea, the martyrs: Theodosia, his mother, 12 women, Antiochus, Nicostrates, and Auda (303). St. Theophilus the Myrrh-streaming of Pantocrator Monastery, Mt. Athos (1548) Appearance of the Kazan Icon of the Most Holy Theotokos (1579). New Martyrs Theophanes and Anastasius at Constantinople (1743). Righteous Procopius, Fool-for-Christ, Wonderworker of Ustiug, Vologda (1303).|Blessed King Edgar the Peaceable (975). St. Urith of Chittlehampton (6th C). St. Morwenna, Patron of Morwenstow (6th C). Hieromartyr Killian, Irish missionary bishop to the Franks, who suffered at Wurzburg (689). St. Withburga, anchoress at East Dereham (c.743). St. Grimbald, abbot of Winchester (901). St. Sunniva of Bergen and her Companions (10th C).
07-09||||||||||Hieromartyr Pancratius, bishop of Taormina in Sicily (1st C). SS Dionysius the Rhetorician and Metrophanes of Mt Athos. New Hieromartyr Methodius of Amaria, Crete (1793). Holy Martyrs Patermuthius, Coprius, and Alexander the Soldier, in Egypt (361). St. Theodore, bishop of Edessa (9th C). St. Euthymius of Karelia.|St. Evereld (Avril), Virgin and abbess of Everingham (c.700). St. Golvinus (Golwen) (7th C).
07-10||||||||||Holy 45 Martyrs at Nicopolis in Armenia, including Leontius, Maurice, Daniel, Antony, Alexander, Anicetus, Sisinius, Meneus, and Belerad (c.319). St. Gregory, bishop of Assos near Ephesus (1150). The Placing of the Honourable Robe of the Lord at Moscow (1625). New Hieromartyr archpriest Joseph of Damascus and Companions (1860). Venerable New Martyrs Nicodemus the Albanian and Nectarius of the St. Anne Skete on Athos. Holy Martyr Apollonius of Sardis (3rd C). 10,000 Fathers of the desert and caves of Scetis martyred by the impious patriarch Theophilus of Alexandria (398).|St. Etto (Hetto) (c.670).
07-11|Commemoration of the Miracle (451) of Great-martyr Euphemia the All-praised, of Chalcedon (304)|3|2 Corinthians 6:1-10|Luke 7:36-50|1||1|1||Blessed Equal-to-the-Apostles Olga, Princess of Russia, in Holy Baptism called Helen (969). Hieromartyr Cindeus of Pamphylia (4th C). New Martyr Nicodemus of Mt. Athos (1722). New Martyr Nicodemus of Hilandar (1809). New Martyr Nectarius of St. Anne’s Skete (1820). St. Benedict of Nursia (550)|St. Sophrony of Essex (+1993). St. Drostan, abbot of Old Deer (610). St. Thurketyl, abbot of Crowland (975). St. Amabilis (c.634).
07-12||||||||||Holy Martyrs Proclus and Hilarion of Ancyra (2nd C). St. Michael of Malenius (962). St. Veronica, the woman with the issue of blood who was healed by the Saviour (1st C). Hieromartyr Paulinus of Antioch, 1st bishop of Lucca, and his companions (c.67). St. Paisios the Athonite (1994).|St. Menulphus (Menou) (7th C).
07-13|Synaxis of the Appearances of the Holy Archangel Gabriel|4|Hebrews 2:2-10|Luke 10:16-21|||1|||Venerable Stephen of Mar Sabbas Monastery and St. Heliophotos (794). Holy Martyr Golinduc, in Holy Baptism Mary, of Persia (591). Holy Martyr Serapion, under Severus (193). Holy Martyr Marcian of Iconium (258).|Hieromartyr Dogfan of Dyfed (6th C). St. Mildred, abbess of Minster in Thanet (c.700). St. Just of Penwith (5th C).
07-14||||||||||Apostle Aquila of the Seventy, and St. Priscilla (1st C). St. Joseph the Confessor, archbishop of Thessalonica. St. Peter, bishop of Crete. Venerable Nicodemus of the Holy Mountain (1809). Holy Martyr Justus at Rome (1st C). Monk-martyr Onesimus, of Magnesia (4th C).|St. Deusdedit, 6th archbishop of Canterbury (664). St. Idus, bishop of Alt-Fadha in Leinster (5th C). St. Marcellinus, disciple of St. Willibrod (c.762).
07-15||||||||||Holy Martyr Cyricus and his mother Julitta of Tarsus (c.305). Holy Equal-to-the-Apostles Great Prince Vladimir of Kiev (in Holy Baptism, Basil), Enlightener of the Rus (1015). Holy Martyr Abudimus of the Isle of Tenedos (4th C). Finding of the head of St. Matrona of Chios (1462).|Saint Swithun, bishop of Winchester (862). St. Edith, abbess of Polesworth (c.925). St. Donald, hermit in Ogilvy, and his nine daughters (8th C). St. Plechelm of Guelderland (730).
07-16||||||||||Hieromartyr Athenogenesis, bishop of Heracleopolis, and his ten disciples (c.311). Virgin-martyr Julia of Carthage (c.440). 1,015 Martyrs of Pisidia.|St. Helier, missionary and Protomartyr of Jersey (560). St. Sinach MacDara (6th C).
07-17|The Great-martyr Marina/Margaret of Antioch (4th C)|4|Galatians 3:23-4:5|Mark 5:24-34|||1|||Holy Martyrs Veronica & Speratos. St. Irenarchus, abbot of Solovki (1628).|Child-Martyr Prince Kenelm of Mercia (c.821). St. Cynllo of Wales (5th C). St. Turninus (8th C). St. Frédégand (Frégô) (c.740).
07-18||||||||||Holy Martyr Emilian of Bulgaria (363). Holy Martyrs Paul and two sisters, Thea and Valentina (308). St. Pambo of Egypt, hermit (4th C). SS Stephen, archbishop of Constantinople (928), and John, metropolitan of Chalcedon (9th C).|St. Theneva of Glasgow, mother of St. Kentigern (Mungo) (6th C). SS Edburgh of Bicester and Edith, virgins (c.650). St. Minnborinus of Cologne (986).
07-19||||||||||Righteous Macrina the Younger, sister of St. Basil the Great (380). Venerable Dios of Antioch, abbot (c.430). Uncovering of the relics (1903) of St. Seraphim of Sarov (1833). St. Theodore, bishop of Edessa (8th C). Blessed Stephen Lazarevich, King of Serbia (1427), and his mother, St. Militsa (1405).|
07-20|Holy Glorious Prophet Elias the Thesbite (Elijah) (9th C BC)|K|James 5:10-20|Luke 4:22-30|1||1|1||SS Elias and Flavius, Confessors, patriarchs of Jerusalem and Antioch. Holy Martyrs Salome of Jerusalem, and Kartli, who suffered under the Persians (13th C). St. Abramius of Galich, disciple of St. Sergius of Radonezh (1375). St. Elias Chavchavadze of Georgia (1907)|St. Elswith, widow of King Alfred the Great (9th C). St. Modmund, martyr of Gloucester.
07-21||||||||||St. Simeon of Emesa, Fool-for-Christ, and his fellow ascetic, St. John the Companion (c.590). Holy Martyrs Trophimus, Theophilus, and 13 others in Lycia (4th C). SS John and Parthenius, bishops of Radovizlios. Hieromartyr Bargabdesian, deacon, at Arbela in Assyria (354). Holy Martyr Victor of Marseilles and his companions Alexander, Felician and Longinus (290).|
07-22||||||||||Holy Myrrh-bearer and Equal-to-the-Apostles Mary Magdalene (1st C). Virgin-martyr Marcella of Chios (1500). Translation of the relics (404) of Hieromartyr Phocas, bishop of Sinope (117). St. Cyril I, patriarch of Antioch (298).|St. Dabius, Irish missionary. St. Movean (Biteus), disciple of St. Patrick.
07-23||||||||||Righteous Prophet Ezekiel (6th C BC). Hieromartyr Phocas of Sinope (303). Repose of St. John Cassian of Lérins (435). Hieromartyr Apollinaris, bishop of Ravenna (c.75). Righteous Anna (Hannah), mother of the Prophet Samuel. St. Pelagia of Tinos (1834). St. Anna of Leucadia (919). Commemoration of the Miraculous Appearance of the Mother of God at Pochaev, that saved the monastery from the assault of the Tartars and Turks (1675). Icon of the Most Holy Theotokos "The Joy of All Who Sorrow" (with coins) in St. Petersburg (1888).|
07-24||||||||||Great Martyr Christina of Tyre (c.300). Holy Martyrs and Passion-bearers Boris and Gleb, (in Holy Baptism, Roman and David) (1015). St. Athenagorus the Apologist 2nd C). New Martyr Theophilus of Zakynthos (1635). New Martyr Athanasius of Nicea (1670).|St. Declan, bishop of Ardmore (5th C). Virgin-martyr Lewina of Seaford, Sussex (5th C). St. Menefrida, Patron-saint of Tredresick, Cornwall (5th C). Holy Martyrs Wulfhad and Ruffin of Mercia, (7th C). St. Christiana of Termonde (7th C).
07-25|The Dormition of the Righteous Anna, mother of the Most Holy Theotokos|K|Galatians 4:22-27|Luke 8:16-21|1||1|1||Holy Women Olympias (409) the deaconess, of Constantinople, and Virgins Eupraxia and Julia (413) of Tabennesi. Holy Martyrs Sanctus, Maturus, Attalus, Blandina, Vivlia, Vetius, Epagathus, Ponticus, Alexander and others at Lyons (177). St. Macarius, abbot of Zheltovod and Unzha (1444).|St. Nessan, abbot of Murgret (551).
07-26|Holy Martyr Parasceva of Rome (138)|X|Galatians 3:23-4:5|Mark 5:24-34|1||1|1||Hieromartyr Hermolaus and Martyrs Hermippus and Hemocrates at Nicomedia (c.305). Venerable Gerontius, founder of the Skete of St. Anne, Mt. Athos (13th C). St. Moses the Hungarian, of the Kiev Caves (1043). St. Sava III, archbishop of Serbia.|St. Docco (6th C).
07-27|Holy Great Martyr and Healer Panteleimon (305)|3|2 Timothy 2:1-10|Luke 21:12-19|1||1|1||The blind man who confessed Christ and was martyred with St. Panteleimon. Holy Equal-to-the-Apostles Clement of Ochrid, bishop of Greater Macedonia (916). New-martyr Christodoulos. SS Angelar, Gorazd, Nahum and Sabbas, disciples of Cyril and Methodios.|St. Congall of Iabnallivin (c.5th C).
07-28||||||||||Holy Apostles of the Seventy and Deacons: Prochorus, Nicanor, Timon, and Parmenas (1st C). St. Irene Chrysovalantou the Righteous (912). Venerable Paul of Xeropotamou, founder of the Monastery of St. Paul, Mt Athos (10th C). St. Pitrim, bishop of Tambov (1698). New Martyrs Christodoulos of Cassandra and Anastasius of Ancyra (1777)|St. Samson, disciple of St. Illtyd and bishop of Dol in Brittany (c.565). St. Arduinus (Ardwin) the pilgrim, patron saint of Trepino (7th C).
07-29||||||||||Holy Martyr Callinicus of Gangra in Asia Minor (250). Virgin-Martyr Seraphima of Antioch (119). Holy Martyr Theodota and her three sons in Bithynia (c.304). St. Constantine III, patriarch of Constantinople. St. Theodosius the New, Emperor (450). St. Olaf, King of Norway (1030). St. Lupus the Confessor, bishop of Troyes (479).|St. Silin (Sulian), abbot of Luxulyan in Cornwall (6th C). St. Cillian, abbot of Inishcaltra (7th C).
